delivery_id,factory_id,project_id,date,priority_level,predicted_delay_probability,predicted_delay_class,priority_score,delay_hours,reward_score,optimized_planning_score,recommended_action
D369,F4,P195,2026-04-03,Medium,1.0,1,0.5148182997111843,9.750000000000002,-31.500000000000004,0.9601665457711741,High risk: prioritize dispatch and monitor closely
D78,F3,P162,2026-04-11,Low,0.995033697752729,1,0.3724378597505137,2.6499999999999995,-20.299999999999997,0.960134860258902,High risk: prioritize dispatch and monitor closely
D183,F2,P61,2026-04-24,Low,1.0,1,0.37785053608953506,2.879999999999999,-20.759999999999998,0.9597010698973643,High risk: prioritize dispatch and monitor closely
D699,F4,P75,2026-04-24,Low,1.0,1,0.3691282946786978,2.54,-20.08,0.9596214314351798,High risk: prioritize dispatch and monitor closely
D1168,F1,P58,2026-04-28,Medium,1.0,1,0.5308721816862548,10.41,-32.82,0.9594436102576833,High risk: prioritize dispatch and monitor closely
D443,F2,P61,2026-04-19,Low,0.9975078125,1,0.3839464642165548,3.129999999999999,-21.259999999999998,0.9594421429150806,High risk: prioritize dispatch and monitor closely
D1099,F5,P90,2026-04-27,Medium,1.0,1,0.6321490328742067,14.41,-40.82,0.9590427796967791,High risk: prioritize dispatch and monitor closely
D377,F1,P42,2026-04-30,Low,1.0,1,0.38830722490531416,3.3199999999999994,-21.64,0.9589732137207692,High risk: prioritize dispatch and monitor closely
D984,F5,P27,2026-04-01,Low,1.0,1,0.37620423829910293,2.8600000000000003,-20.72,0.9585631605156764,High risk: prioritize dispatch and monitor closely
D86,F3,P94,2026-04-01,Low,1.0,1,0.3706647108808295,2.6499999999999995,-20.299999999999997,0.9583617113892178,High risk: prioritize dispatch and monitor closely
D139,F3,P138,2026-04-26,Medium,1.0,1,0.5453033289541142,11.04,-34.08,0.9578605226500978,High risk: prioritize dispatch and monitor closely
D963,F1,P165,2026-04-21,Medium,1.0,1,0.5620346969252523,11.719999999999999,-35.44,0.9573066847239304,High risk: prioritize dispatch and monitor closely
D81,F3,P169,2026-04-17,Low,0.9975026096033404,1,0.3903363138058587,3.5299999999999994,-22.06,0.9556642243294986,High risk: prioritize dispatch and monitor closely
D257,F1,P161,2026-04-27,High,1.0,1,0.7622314197573209,18.179999999999996,-51.35999999999999,0.9551648208757754,Immediate action: allocate fastest route and backup resources
D851,F3,P39,2026-04-29,Medium,1.0,1,0.5064792051849896,9.620000000000001,-31.240000000000002,0.9551319759018171,High risk: prioritize dispatch and monitor closely
D563,F1,P141,2026-04-16,Medium,1.0,1,0.5428178720626037,11.059999999999999,-34.12,0.9548666773498431,High risk: prioritize dispatch and monitor closely
D236,F3,P164,2026-04-15,Medium,1.0,1,0.5812446299540006,12.580000000000002,-37.160000000000004,0.9546559161766746,High risk: prioritize dispatch and monitor closely
D420,F1,P133,2026-04-10,Low,1.0,1,0.38024106387464435,3.1800000000000015,-21.360000000000003,0.9544657715513092,High risk: prioritize dispatch and monitor closely
D559,F2,P192,2026-04-20,Low,1.0,1,0.37609762812751985,3.030000000000001,-21.060000000000002,0.9541352488697667,High risk: prioritize dispatch and monitor closely
D409,F1,P52,2026-04-18,High,1.0,1,0.6591321167672042,14.170000000000002,-43.34,0.9539973938388868,Immediate action: allocate fastest route and backup resources
D585,F1,P177,2026-04-06,Medium,1.0,1,0.55777872823133,11.729999999999999,-35.459999999999994,0.952796521825636,High risk: prioritize dispatch and monitor closely
D888,F5,P66,2026-04-27,Low,1.0,1,0.48154002009458896,7.25,-29.5,0.9523076865917928,High risk: prioritize dispatch and monitor closely
D1152,F3,P14,2026-04-06,Medium,1.0,1,0.5594950369738888,11.819999999999999,-35.64,0.9522250827288455,High risk: prioritize dispatch and monitor closely
D1140,F4,P114,2026-04-29,Medium,1.0,1,0.5069500599362035,9.760000000000002,-31.520000000000003,0.952044111791821,High risk: prioritize dispatch and monitor closely
D971,F5,P86,2026-04-15,Low,1.0,1,0.4449578301409203,5.8500000000000005,-26.700000000000003,0.9513126852502237,High risk: prioritize dispatch and monitor closely
D74,F5,P5,2026-04-04,Low,1.0,1,0.5207140535159187,8.839999999999998,-32.67999999999999,0.9510648415179523,High risk: prioritize dispatch and monitor closely
D741,F5,P16,2026-04-20,Low,1.0,1,0.37700682985855866,3.1899999999999995,-21.38,0.9509773433308515,High risk: prioritize dispatch and monitor closely
D76,F4,P58,2026-04-13,Medium,1.0,1,0.583543101191751,12.82,-37.64,0.9508537265094936,High risk: prioritize dispatch and monitor closely
D1032,F3,P122,2026-04-09,Medium,1.0,1,0.5560293657918252,11.750000000000002,-35.5,0.9505387709773869,High risk: prioritize dispatch and monitor closely
D197,F5,P45,2026-04-15,Medium,1.0,1,0.5793932107866059,12.68,-37.36,0.9502625549655586,High risk: prioritize dispatch and monitor closely
D826,F5,P53,2026-04-10,Low,1.0,1,0.39086805751531156,3.8099999999999987,-22.619999999999997,0.9490785303165317,High risk: prioritize dispatch and monitor closely
D441,F5,P116,2026-04-10,Low,1.0,1,0.39733050088067856,4.07,-23.14,0.9489319243682229,High risk: prioritize dispatch and monitor closely
D67,F5,P190,2026-04-28,Low,1.0,1,0.3892835675331838,3.76,-22.52,0.9487650113562647,High risk: prioritize dispatch and monitor closely
D940,F3,P123,2026-04-07,Medium,1.0,1,0.6034689669830928,13.69,-39.379999999999995,0.9486646965204594,High risk: prioritize dispatch and monitor closely
D48,F5,P2,2026-04-08,Low,1.0,1,0.4789168953646616,7.300000000000001,-29.6,0.9484135908400046,High risk: prioritize dispatch and monitor closely
D384,F3,P27,2026-04-28,Low,1.0,1,0.39399313091317933,3.960000000000001,-22.92,0.9483906906488173,High risk: prioritize dispatch and monitor closely
D648,F1,P200,2026-04-28,Low,1.0,1,0.3921980924117876,3.8999999999999986,-22.799999999999997,0.9481208173736585,High risk: prioritize dispatch and monitor closely
D336,F2,P143,2026-04-21,Low,1.0,1,0.425131773257563,5.219999999999999,-25.439999999999998,0.9475008632423113,High risk: prioritize dispatch and monitor closely
D1146,F2,P179,2026-04-05,Low,1.0,1,0.3653767057903954,2.869999999999999,-20.74,0.9474814338025968,High risk: prioritize dispatch and monitor closely
D31,F5,P99,2026-04-03,Low,1.0,1,0.3670633676727439,2.9400000000000004,-20.880000000000003,0.9473887362543401,High risk: prioritize dispatch and monitor closely
D311,F5,P173,2026-04-19,Low,1.0,1,0.3943849007001581,4.020000000000001,-23.040000000000003,0.9472572952095631,High risk: prioritize dispatch and monitor closely
D1039,F1,P77,2026-04-08,Medium,1.0,1,0.6186449475396347,14.379999999999999,-40.76,0.9463012769753236,High risk: prioritize dispatch and monitor closely
D726,F1,P179,2026-04-14,Low,1.0,1,0.3905211475689185,3.91,-22.82,0.9461896783264172,High risk: prioritize dispatch and monitor closely
D1126,F1,P39,2026-04-05,Medium,0.9850623058066739,1,0.4995601355252797,9.700000000000001,-31.400000000000002,0.9461793526071302,High risk: prioritize dispatch and monitor closely
D361,F5,P8,2026-04-24,Low,1.0,1,0.3729327197990781,3.2299999999999995,-21.46,0.9458864564538823,High risk: prioritize dispatch and monitor closely
D27,F1,P143,2026-04-06,Low,1.0,1,0.417377155667889,4.990000000000001,-24.980000000000004,0.9455927123531965,High risk: prioritize dispatch and monitor closely
D158,F5,P5,2026-04-13,Low,1.0,1,0.4449746621742984,6.08,-27.16,0.9454830505830426,High risk: prioritize dispatch and monitor closely
D807,F3,P28,2026-04-15,High,1.0,1,0.7164485146326816,16.759999999999998,-48.519999999999996,0.94547749277198,Immediate action: allocate fastest route and backup resources
D147,F1,P146,2026-04-23,Medium,1.0,1,0.5781251698465304,12.83,-37.66,0.945181600959901,High risk: prioritize dispatch and monitor closely
D1024,F4,P165,2026-04-19,Medium,1.0,1,0.5319120751653037,11.030000000000001,-34.06,0.9447234630656595,High risk: prioritize dispatch and monitor closely
D315,F1,P105,2026-04-18,Low,1.0,1,0.38148374926684864,3.619999999999999,-22.24,0.9445239119511395,High risk: prioritize dispatch and monitor closely
D528,F2,P191,2026-04-29,Low,0.9975078125,1,0.36157338821823953,2.839999999999999,-20.68,0.9444406988435572,High risk: prioritize dispatch and monitor closely
D1144,F4,P172,2026-04-25,High,0.6365931793908338,1,0.4411940960762024,5.979999999999999,-26.959999999999997,0.9442444265286681,High risk: prioritize dispatch and monitor closely
D80,F2,P25,2026-04-28,Low,1.0,1,0.38792890774732874,3.8999999999999995,-22.799999999999997,0.9438516327091997,High risk: prioritize dispatch and monitor closely
D82,F3,P29,2026-04-16,Medium,1.0,1,0.5386086236016435,11.330000000000002,-34.660000000000004,0.9437941853708351,High risk: prioritize dispatch and monitor closely
D735,F1,P179,2026-04-02,Low,1.0,1,0.47567974165378774,7.380000000000001,-29.76,0.9431428834941536,High risk: prioritize dispatch and monitor closely
D1096,F5,P162,2026-04-24,Low,1.0,1,0.39704535922694134,4.300000000000001,-23.6,0.9428003160139264,High risk: prioritize dispatch and monitor closely
D144,F2,P3,2026-04-29,Medium,0.9925234375,1,0.5046194921501981,10.04,-32.08,0.9425961062833959,High risk: prioritize dispatch and monitor closely
D781,F1,P199,2026-04-07,Medium,1.0,1,0.615227637415243,14.41,-40.82,0.9421213842378153,High risk: prioritize dispatch and monitor closely
D438,F4,P15,2026-04-15,High,1.0,1,0.7137087190252942,16.79,-48.58,0.9419751145514761,Immediate action: allocate fastest route and backup resources
D835,F3,P111,2026-04-04,Medium,1.0,1,0.6496017798004835,15.77,-43.54,0.9419251148284449,High risk: prioritize dispatch and monitor closely
D972,F4,P85,2026-04-10,Low,1.0,1,0.37019819425112493,3.290000000000001,-21.580000000000002,0.9416267656796964,High risk: prioritize dispatch and monitor closely
D950,F4,P143,2026-04-08,Low,1.0,1,0.4766662401298945,7.48,-29.96,0.9415874399265391,High risk: prioritize dispatch and monitor closely
D184,F4,P14,2026-04-16,Medium,1.0,1,0.5367465378217617,11.360000000000001,-34.72,0.9411695169778369,High risk: prioritize dispatch and monitor closely
D1061,F1,P133,2026-04-22,Low,1.0,1,0.46758568453473864,7.140000000000001,-29.28,0.941149487280036,High risk: prioritize dispatch and monitor closely
D658,F3,P112,2026-04-29,Low,0.9925389047565518,1,0.353513548970474,2.67,-20.34,0.9407021610701181,High risk: prioritize dispatch and monitor closely
D560,F1,P130,2026-04-11,High,1.0,1,0.650597844002705,14.36,-43.72,0.9406334311913171,Immediate action: allocate fastest route and backup resources
D16,F4,P125,2026-04-05,High,1.0,1,0.6447251281476152,14.139999999999997,-43.279999999999994,0.9403529878324144,Immediate action: allocate fastest route and backup resources
D140,F5,P75,2026-04-27,Low,1.0,1,0.48389277004887493,7.84,-30.68,0.9396629784881225,High risk: prioritize dispatch and monitor closely
D571,F5,P121,2026-04-09,Medium,1.0,1,0.5603457883115838,12.349999999999998,-36.699999999999996,0.9396035412348172,High risk: prioritize dispatch and monitor closely
D435,F2,P101,2026-04-22,Low,1.0,1,0.46164895278480467,6.98,-28.96,0.9392798628000563,High risk: prioritize dispatch and monitor closely
D547,F3,P14,2026-04-15,Medium,1.0,1,0.5830269701071935,13.269999999999998,-38.53999999999999,0.9388988562281899,High risk: prioritize dispatch and monitor closely
D1087,F2,P41,2026-04-01,Low,1.0,1,0.38364394654185474,3.9300000000000015,-22.860000000000003,0.9388040888906092,High risk: prioritize dispatch and monitor closely
D853,F3,P65,2026-04-22,High,0.9925466928615033,1,0.7227159297098875,17.3,-49.6,0.9380184208130903,Immediate action: allocate fastest route and backup resources
D490,F4,P63,2026-04-07,Medium,1.0,1,0.6046047072459995,14.16,-40.32,0.9378533091778753,High risk: prioritize dispatch and monitor closely
D1001,F2,P4,2026-04-25,High,0.6340181666355302,1,0.43402224613782503,5.949999999999999,-26.9,0.9378351592034071,High risk: prioritize dispatch and monitor closely
D100,F4,P48,2026-04-02,High,1.0,1,0.7496928260317719,18.379999999999995,-51.75999999999999,0.9375423430627836,Immediate action: allocate fastest route and backup resources
D1108,F1,P150,2026-04-02,Medium,1.0,1,0.6299387676396875,15.189999999999998,-42.379999999999995,0.937005366521233,High risk: prioritize dispatch and monitor closely
D1191,F1,P200,2026-04-16,Low,1.0,1,0.40333718371054456,4.779999999999999,-24.56,0.936890818687667,High risk: prioritize dispatch and monitor closely
D1130,F2,P53,2026-04-12,Low,0.9975039123630672,1,0.38418230049739405,4.040000000000001,-23.080000000000002,0.9365463065980548,High risk: prioritize dispatch and monitor closely
D743,F1,P41,2026-04-16,Low,1.0,1,0.4090514404000344,5.07,-25.14,0.9352334434503647,High risk: prioritize dispatch and monitor closely
D94,F5,P162,2026-04-10,Low,1.0,1,0.39575946124151484,4.559999999999999,-24.119999999999997,0.9349053687148244,High risk: prioritize dispatch and monitor closely
D65,F1,P142,2026-04-26,Medium,1.0,1,0.5457462473392906,11.970000000000002,-35.940000000000005,0.9346633800286651,High risk: prioritize dispatch and monitor closely
D1037,F2,P10,2026-04-09,Low,1.0,1,0.4228236931857177,5.639999999999999,-26.279999999999998,0.9345166265868361,High risk: prioritize dispatch and monitor closely
D462,F2,P182,2026-04-06,Low,1.0,1,0.4179612796850369,5.449999999999999,-25.9,0.934483902969226,High risk: prioritize dispatch and monitor closely
D1025,F3,P119,2026-04-20,Low,1.0,1,0.3796663719053292,3.960000000000001,-22.92,0.9340639316409671,High risk: prioritize dispatch and monitor closely
D591,F5,P64,2026-04-09,High,1.0,1,0.6879779019262448,16.09,-47.18,0.9340378917584765,Immediate action: allocate fastest route and backup resources
D823,F2,P149,2026-04-16,Low,1.0,1,0.40638732694791224,5.059999999999999,-25.119999999999997,0.9328235242026148,High risk: prioritize dispatch and monitor closely
D1166,F4,P6,2026-04-01,Medium,1.0,1,0.5300828217729646,11.440000000000001,-34.88,0.9324722472940626,High risk: prioritize dispatch and monitor closely
D513,F4,P14,2026-04-15,Medium,1.0,1,0.5831031601963866,13.549999999999999,-39.099999999999994,0.9318576085949631,High risk: prioritize dispatch and monitor closely
D956,F2,P9,2026-04-15,Low,1.0,1,0.4459107141897632,6.66,-28.32,0.9316758387449233,High risk: prioritize dispatch and monitor closely
D479,F4,P167,2026-04-09,High,1.0,1,0.6920098814463488,16.39,-47.78,0.9304440451474163,Immediate action: allocate fastest route and backup resources
D455,F1,P169,2026-04-25,Low,0.9702151241419023,1,0.3448982724845305,2.7399999999999993,-20.479999999999997,0.9303075251535695,High risk: prioritize dispatch and monitor closely
D501,F3,P200,2026-04-01,Low,1.0,1,0.39665518204034106,4.779999999999998,-24.559999999999995,0.9302088170174636,High risk: prioritize dispatch and monitor closely
D996,F2,P175,2026-04-06,Low,1.0,1,0.41962730296872813,5.73,-26.46,0.9290324885304972,High risk: prioritize dispatch and monitor closely
D605,F5,P76,2026-04-29,High,0.9925096528367895,1,0.6334859058394665,14.190000000000005,-43.38000000000001,0.9278427945024048,Immediate action: allocate fastest route and backup resources
D920,F1,P16,2026-04-17,Low,0.9975026096033404,1,0.390031045515158,4.620000000000001,-24.240000000000002,0.9276517877622347,High risk: prioritize dispatch and monitor closely
D402,F5,P126,2026-04-12,Low,1.0,1,0.39104384064601283,4.66,-24.32,0.9276478060756009,High risk: prioritize dispatch and monitor closely
D714,F2,P101,2026-04-05,Low,1.0,1,0.367296188104136,3.7700000000000014,-22.540000000000003,0.9265234377228445,High risk: prioritize dispatch and monitor closely
D17,F2,P8,2026-04-01,Low,1.0,1,0.38232027072560487,4.399999999999999,-23.799999999999997,0.9255332854688687,High risk: prioritize dispatch and monitor closely
D1123,F3,P104,2026-04-10,Low,1.0,1,0.3762136557598919,4.16,-23.32,0.9255273314080872,High risk: prioritize dispatch and monitor closely
D1179,F4,P72,2026-04-13,Medium,1.0,1,0.5838763058484893,13.84,-39.68,0.9252591223202736,High risk: prioritize dispatch and monitor closely
D122,F1,P62,2026-04-26,Low,1.0,1,0.4128509223631634,5.619999999999999,-26.24,0.9250522441730262,High risk: prioritize dispatch and monitor closely
D250,F1,P74,2026-04-09,Low,1.0,1,0.4222989974381406,6.01,-27.02,0.9245867452774899,High risk: prioritize dispatch and monitor closely
D496,F4,P182,2026-04-01,Low,1.0,1,0.3815954490104136,4.41,-23.82,0.9245542695493052,High risk: prioritize dispatch and monitor closely
D609,F4,P93,2026-04-26,Medium,1.0,1,0.5454013602022094,12.370000000000001,-36.74,0.9241507247166985,High risk: prioritize dispatch and monitor closely
D447,F4,P182,2026-04-01,Low,1.0,1,0.3815954490104136,4.4300000000000015,-23.860000000000003,0.924045881140561,High risk: prioritize dispatch and monitor closely
D1187,F4,P41,2026-04-29,Low,0.9950617301701414,1,0.359516719729475,3.6499999999999995,-22.299999999999997,0.9217942998006494,High risk: prioritize dispatch and monitor closely
